"sigma1","iota1","sigma2","iota2","sigma3","iota3"
0.87,0.78,0.0725128869403572,0.680429399400242,0.557487113059643,0.0395706005997577
0.88,0.78,0.0675128869403572,0.689089653438087,0.552487113059643,0.0309103465619133
0.89,0.78,0.0625128869403572,0.697749907475931,0.547487113059643,0.0222500925240689
0.9,0.78,0.0575128869403572,0.706410161513775,0.542487113059643,0.0135898384862245
0.91,0.78,0.0525128869403572,0.71507041555162,0.537487113059643,0.00492958444838015
0.1,0.79,0.448852632902513,0.00858983848622452,0.951147367097487,0.701410161513775
0.11,0.79,0.443852632902513,0.0172500925240689,0.946147367097487,0.692749907475931
0.12,0.79,0.438852632902513,0.0259103465619133,0.941147367097487,0.684089653438087
0.13,0.79,0.433852632902513,0.0345706005997577,0.936147367097487,0.675429399400242
0.14,0.79,0.428852632902513,0.0432308546376021,0.931147367097487,0.666769145362398
0.15,0.79,0.423852632902513,0.0518911086754465,0.926147367097487,0.658108891324553
0.16,0.79,0.418852632902513,0.0605513627132909,0.921147367097487,0.649448637286709
0.17,0.79,0.413852632902513,0.0692116167511353,0.916147367097487,0.640788383248865
0.18,0.79,0.408852632902513,0.0778718707889796,0.911147367097487,0.63212812921102
0.19,0.79,0.403852632902513,0.086532124826824,0.906147367097487,0.623467875173176
0.2,0.79,0.398852632902513,0.0951923788646684,0.901147367097487,0.614807621135331
0.21,0.79,0.393852632902513,0.103852632902513,0.896147367097487,0.606147367097487
0.22,0.79,0.388852632902513,0.112512886940357,0.891147367097487,0.597487113059643
0.23,0.79,0.383852632902513,0.121173140978202,0.886147367097487,0.588826859021798
0.24,0.79,0.378852632902513,0.129833395016046,0.881147367097487,0.580166604983954
0.25,0.79,0.373852632902513,0.13849364905389,0.876147367097487,0.57150635094611
0.26,0.79,0.368852632902513,0.147153903091735,0.871147367097487,0.562846096908265
0.27,0.79,0.363852632902513,0.155814157129579,0.866147367097487,0.554185842870421
0.28,0.79,0.358852632902513,0.164474411167424,0.861147367097487,0.545525588832577
0.29,0.79,0.353852632902513,0.173134665205268,0.856147367097487,0.536865334794732
0.3,0.79,0.348852632902513,0.181794919243112,0.851147367097487,0.528205080756888
0.31,0.79,0.343852632902513,0.190455173280957,0.846147367097487,0.519544826719043
0.32,0.79,0.338852632902513,0.199115427318801,0.841147367097487,0.510884572681199
0.33,0.79,0.333852632902513,0.207775681356645,0.836147367097487,0.502224318643355
0.34,0.79,0.328852632902513,0.21643593539449,0.831147367097487,0.49356406460551
0.35,0.79,0.323852632902513,0.225096189432334,0.826147367097487,0.484903810567666
0.36,0.79,0.318852632902513,0.233756443470179,0.821147367097487,0.476243556529821
0.37,0.79,0.313852632902513,0.242416697508023,0.816147367097487,0.467583302491977
0.38,0.79,0.308852632902513,0.251076951545867,0.811147367097487,0.458923048454133
0.39,0.79,0.303852632902513,0.259737205583712,0.806147367097487,0.450262794416288
0.4,0.79,0.298852632902513,0.268397459621556,0.801147367097487,0.441602540378444
0.41,0.79,0.293852632902513,0.277057713659401,0.796147367097487,0.432942286340599
0.42,0.79,0.288852632902513,0.285717967697245,0.791147367097487,0.424282032302755
0.43,0.79,0.283852632902513,0.294378221735089,0.786147367097487,0.415621778264911
0.44,0.79,0.278852632902513,0.303038475772934,0.781147367097487,0.406961524227066
0.45,0.79,0.273852632902513,0.311698729810778,0.776147367097487,0.398301270189222
0.46,0.79,0.268852632902513,0.320358983848622,0.771147367097487,0.389641016151377
0.47,0.79,0.263852632902513,0.329019237886467,0.766147367097487,0.380980762113533
0.48,0.79,0.258852632902513,0.337679491924311,0.761147367097487,0.372320508075689
0.49,0.79,0.253852632902513,0.346339745962156,0.756147367097487,0.363660254037844
0.5,0.79,0.248852632902513,0.355,0.751147367097487,0.355
0.51,0.79,0.243852632902513,0.363660254037844,0.746147367097487,0.346339745962156
0.52,0.79,0.238852632902513,0.372320508075689,0.741147367097487,0.337679491924311
0.53,0.79,0.233852632902513,0.380980762113533,0.736147367097487,0.329019237886467
0.54,0.79,0.228852632902513,0.389641016151378,0.731147367097487,0.320358983848622
0.55,0.79,0.223852632902513,0.398301270189222,0.726147367097487,0.311698729810778
0.56,0.79,0.218852632902513,0.406961524227066,0.721147367097487,0.303038475772934
0.57,0.79,0.213852632902513,0.415621778264911,0.716147367097487,0.294378221735089
0.58,0.79,0.208852632902513,0.424282032302755,0.711147367097487,0.285717967697245
0.59,0.79,0.203852632902513,0.432942286340599,0.706147367097487,0.277057713659401
0.6,0.79,0.198852632902513,0.441602540378444,0.701147367097487,0.268397459621556
0.61,0.79,0.193852632902513,0.450262794416288,0.696147367097487,0.259737205583712
0.62,0.79,0.188852632902513,0.458923048454133,0.691147367097487,0.251076951545867
0.63,0.79,0.183852632902513,0.467583302491977,0.686147367097487,0.242416697508023
0.64,0.79,0.178852632902513,0.476243556529821,0.681147367097487,0.233756443470179
0.65,0.79,0.173852632902513,0.484903810567666,0.676147367097487,0.225096189432334
0.66,0.79,0.168852632902513,0.49356406460551,0.671147367097487,0.21643593539449
0.67,0.79,0.163852632902513,0.502224318643355,0.666147367097487,0.207775681356645
0.68,0.79,0.158852632902513,0.510884572681199,0.661147367097487,0.199115427318801
0.69,0.79,0.153852632902513,0.519544826719043,0.656147367097487,0.190455173280957
0.7,0.79,0.148852632902513,0.528205080756888,0.651147367097487,0.181794919243112
0.71,0.79,0.143852632902513,0.536865334794732,0.646147367097487,0.173134665205268
0.72,0.79,0.138852632902513,0.545525588832577,0.641147367097487,0.164474411167424
0.73,0.79,0.133852632902513,0.554185842870421,0.636147367097487,0.155814157129579
0.74,0.79,0.128852632902513,0.562846096908265,0.631147367097487,0.147153903091735
0.75,0.79,0.123852632902513,0.57150635094611,0.626147367097487,0.13849364905389
0.76,0.79,0.118852632902513,0.580166604983954,0.621147367097487,0.129833395016046
0.77,0.79,0.113852632902513,0.588826859021798,0.616147367097487,0.121173140978202
0.78,0.79,0.108852632902513,0.597487113059643,0.611147367097487,0.112512886940357
0.79,0.79,0.103852632902513,0.606147367097487,0.606147367097487,0.103852632902513
0.8,0.79,0.0988526329025127,0.614807621135332,0.601147367097487,0.0951923788646684
0.81,0.79,0.0938526329025127,0.623467875173176,0.596147367097487,0.086532124826824
0.82,0.79,0.0888526329025127,0.63212812921102,0.591147367097487,0.0778718707889796
0.83,0.79,0.0838526329025127,0.640788383248865,0.586147367097487,0.0692116167511352
0.84,0.79,0.0788526329025128,0.649448637286709,0.581147367097487,0.0605513627132909
0.85,0.79,0.0738526329025128,0.658108891324553,0.576147367097487,0.0518911086754465
0.86,0.79,0.0688526329025128,0.666769145362398,0.571147367097487,0.0432308546376021
0.87,0.79,0.0638526329025128,0.675429399400242,0.566147367097487,0.0345706005997577
0.88,0.79,0.0588526329025127,0.684089653438087,0.561147367097487,0.0259103465619133
0.89,0.79,0.0538526329025127,0.692749907475931,0.556147367097487,0.0172500925240689
0.9,0.79,0.0488526329025127,0.701410161513775,0.551147367097487,0.00858983848622452
0.1,0.8,0.440192378864668,0.00358983848622452,0.959807621135332,0.696410161513775
0.11,0.8,0.435192378864668,0.0122500925240689,0.954807621135332,0.687749907475931
0.12,0.8,0.430192378864668,0.0209103465619133,0.949807621135332,0.679089653438087
0.13,0.8,0.425192378864668,0.0295706005997577,0.944807621135332,0.670429399400242
0.14,0.8,0.420192378864668,0.0382308546376021,0.939807621135332,0.661769145362398
0.15,0.8,0.415192378864668,0.0468911086754465,0.934807621135332,0.653108891324554
0.16,0.8,0.410192378864668,0.0555513627132909,0.929807621135332,0.644448637286709
0.17,0.8,0.405192378864668,0.0642116167511353,0.924807621135332,0.635788383248865
0.18,0.8,0.400192378864668,0.0728718707889796,0.919807621135332,0.62712812921102
0.19,0.8,0.395192378864668,0.081532124826824,0.914807621135332,0.618467875173176
0.2,0.8,0.390192378864668,0.0901923788646684,0.909807621135332,0.609807621135332
0.21,0.8,0.385192378864668,0.0988526329025127,0.904807621135332,0.601147367097487
0.22,0.8,0.380192378864668,0.107512886940357,0.899807621135332,0.592487113059643
0.23,0.8,0.375192378864668,0.116173140978202,0.894807621135332,0.583826859021798
0.24,0.8,0.370192378864668,0.124833395016046,0.889807621135332,0.575166604983954
0.25,0.8,0.365192378864668,0.13349364905389,0.884807621135332,0.56650635094611
0.26,0.8,0.360192378864668,0.142153903091735,0.879807621135332,0.557846096908265
0.27,0.8,0.355192378864668,0.150814157129579,0.874807621135332,0.549185842870421
0.28,0.8,0.350192378864668,0.159474411167424,0.869807621135332,0.540525588832576
0.29,0.8,0.345192378864668,0.168134665205268,0.864807621135332,0.531865334794732
0.3,0.8,0.340192378864668,0.176794919243112,0.859807621135332,0.523205080756888
0.31,0.8,0.335192378864668,0.185455173280957,0.854807621135332,0.514544826719043
0.32,0.8,0.330192378864668,0.194115427318801,0.849807621135332,0.505884572681199
0.33,0.8,0.325192378864668,0.202775681356645,0.844807621135332,0.497224318643355
0.34,0.8,0.320192378864668,0.21143593539449,0.839807621135332,0.48856406460551
0.35,0.8,0.315192378864668,0.220096189432334,0.834807621135332,0.479903810567666
0.36,0.8,0.310192378864668,0.228756443470179,0.829807621135332,0.471243556529821
0.37,0.8,0.305192378864668,0.237416697508023,0.824807621135332,0.462583302491977
0.38,0.8,0.300192378864668,0.246076951545867,0.819807621135332,0.453923048454133
0.39,0.8,0.295192378864668,0.254737205583712,0.814807621135332,0.445262794416288
0.4,0.8,0.290192378864668,0.263397459621556,0.809807621135332,0.436602540378444
0.41,0.8,0.285192378864668,0.272057713659401,0.804807621135332,0.427942286340599
0.42,0.8,0.280192378864668,0.280717967697245,0.799807621135332,0.419282032302755
0.43,0.8,0.275192378864668,0.289378221735089,0.794807621135332,0.410621778264911
0.44,0.8,0.270192378864668,0.298038475772934,0.789807621135332,0.401961524227066
0.45,0.8,0.265192378864668,0.306698729810778,0.784807621135332,0.393301270189222
0.46,0.8,0.260192378864668,0.315358983848622,0.779807621135332,0.384641016151377
0.47,0.8,0.255192378864668,0.324019237886467,0.774807621135332,0.375980762113533
0.48,0.8,0.250192378864668,0.332679491924311,0.769807621135332,0.367320508075689
0.49,0.8,0.245192378864668,0.341339745962156,0.764807621135332,0.358660254037844
0.5,0.8,0.240192378864668,0.35,0.759807621135332,0.35
0.51,0.8,0.235192378864668,0.358660254037844,0.754807621135332,0.341339745962156
0.52,0.8,0.230192378864668,0.367320508075689,0.749807621135332,0.332679491924311
0.53,0.8,0.225192378864668,0.375980762113533,0.744807621135332,0.324019237886467
0.54,0.8,0.220192378864668,0.384641016151378,0.739807621135332,0.315358983848622
0.55,0.8,0.215192378864668,0.393301270189222,0.734807621135332,0.306698729810778
0.56,0.8,0.210192378864668,0.401961524227066,0.729807621135332,0.298038475772934
0.57,0.8,0.205192378864668,0.410621778264911,0.724807621135332,0.289378221735089
0.58,0.8,0.200192378864668,0.419282032302755,0.719807621135332,0.280717967697245
0.59,0.8,0.195192378864668,0.427942286340599,0.714807621135332,0.272057713659401
0.6,0.8,0.190192378864668,0.436602540378444,0.709807621135332,0.263397459621556
0.61,0.8,0.185192378864668,0.445262794416288,0.704807621135332,0.254737205583712
0.62,0.8,0.180192378864668,0.453923048454133,0.699807621135332,0.246076951545867
0.63,0.8,0.175192378864668,0.462583302491977,0.694807621135332,0.237416697508023
0.64,0.8,0.170192378864668,0.471243556529821,0.689807621135332,0.228756443470179
0.65,0.8,0.165192378864668,0.479903810567666,0.684807621135332,0.220096189432334
0.66,0.8,0.160192378864668,0.48856406460551,0.679807621135332,0.21143593539449
0.67,0.8,0.155192378864668,0.497224318643355,0.674807621135332,0.202775681356645
0.68,0.8,0.150192378864668,0.505884572681199,0.669807621135332,0.194115427318801
0.69,0.8,0.145192378864668,0.514544826719043,0.664807621135332,0.185455173280957
0.7,0.8,0.140192378864668,0.523205080756888,0.659807621135332,0.176794919243112
0.71,0.8,0.135192378864668,0.531865334794732,0.654807621135332,0.168134665205268
0.72,0.8,0.130192378864668,0.540525588832576,0.649807621135332,0.159474411167424
0.73,0.8,0.125192378864668,0.549185842870421,0.644807621135332,0.150814157129579
0.74,0.8,0.120192378864668,0.557846096908265,0.639807621135332,0.142153903091735
0.75,0.8,0.115192378864668,0.56650635094611,0.634807621135332,0.13349364905389
0.76,0.8,0.110192378864668,0.575166604983954,0.629807621135332,0.124833395016046
0.77,0.8,0.105192378864668,0.583826859021798,0.624807621135332,0.116173140978202
0.78,0.8,0.100192378864668,0.592487113059643,0.619807621135332,0.107512886940357
0.79,0.8,0.0951923788646684,0.601147367097487,0.614807621135332,0.0988526329025127
0.8,0.8,0.0901923788646684,0.609807621135332,0.609807621135332,0.0901923788646684
0.81,0.8,0.0851923788646683,0.618467875173176,0.604807621135332,0.081532124826824
0.82,0.8,0.0801923788646683,0.62712812921102,0.599807621135332,0.0728718707889796
0.83,0.8,0.0751923788646683,0.635788383248865,0.594807621135332,0.0642116167511352
0.84,0.8,0.0701923788646684,0.644448637286709,0.589807621135332,0.0555513627132909
0.85,0.8,0.0651923788646684,0.653108891324554,0.584807621135332,0.0468911086754465
0.86,0.8,0.0601923788646684,0.661769145362398,0.579807621135332,0.0382308546376021
0.87,0.8,0.0551923788646684,0.670429399400242,0.574807621135332,0.0295706005997577
0.88,0.8,0.0501923788646684,0.679089653438087,0.569807621135332,0.0209103465619133
0.89,0.8,0.0451923788646684,0.687749907475931,0.564807621135332,0.0122500925240689
0.9,0.8,0.0401923788646684,0.696410161513775,0.559807621135332,0.00358983848622452
0.11,0.81,0.426532124826824,0.00725009252406889,0.963467875173176,0.682749907475931
0.12,0.81,0.421532124826824,0.0159103465619133,0.958467875173176,0.674089653438087
0.13,0.81,0.416532124826824,0.0245706005997577,0.953467875173176,0.665429399400242
0.14,0.81,0.411532124826824,0.0332308546376021,0.948467875173176,0.656769145362398
0.15,0.81,0.406532124826824,0.0418911086754465,0.943467875173176,0.648108891324553
0.16,0.81,0.401532124826824,0.0505513627132909,0.938467875173176,0.639448637286709
0.17,0.81,0.396532124826824,0.0592116167511353,0.933467875173176,0.630788383248865
0.18,0.81,0.391532124826824,0.0678718707889796,0.928467875173176,0.62212812921102
0.19,0.81,0.386532124826824,0.076532124826824,0.923467875173176,0.613467875173176
0.2,0.81,0.381532124826824,0.0851923788646684,0.918467875173176,0.604807621135331
0.21,0.81,0.376532124826824,0.0938526329025127,0.913467875173176,0.596147367097487
0.22,0.81,0.371532124826824,0.102512886940357,0.908467875173176,0.587487113059643
0.23,0.81,0.366532124826824,0.111173140978202,0.903467875173176,0.578826859021798
0.24,0.81,0.361532124826824,0.119833395016046,0.898467875173176,0.570166604983954
0.25,0.81,0.356532124826824,0.12849364905389,0.893467875173176,0.56150635094611
0.26,0.81,0.351532124826824,0.137153903091735,0.888467875173176,0.552846096908265
0.27,0.81,0.346532124826824,0.145814157129579,0.883467875173176,0.544185842870421
0.28,0.81,0.341532124826824,0.154474411167423,0.878467875173176,0.535525588832577
0.29,0.81,0.336532124826824,0.163134665205268,0.873467875173176,0.526865334794732
0.3,0.81,0.331532124826824,0.171794919243112,0.868467875173176,0.518205080756888
0.31,0.81,0.326532124826824,0.180455173280957,0.863467875173176,0.509544826719043
0.32,0.81,0.321532124826824,0.189115427318801,0.858467875173176,0.500884572681199
0.33,0.81,0.316532124826824,0.197775681356645,0.853467875173176,0.492224318643355
0.34,0.81,0.311532124826824,0.20643593539449,0.848467875173176,0.48356406460551
0.35,0.81,0.306532124826824,0.215096189432334,0.843467875173176,0.474903810567666
0.36,0.81,0.301532124826824,0.223756443470179,0.838467875173176,0.466243556529821
0.37,0.81,0.296532124826824,0.232416697508023,0.833467875173176,0.457583302491977
0.38,0.81,0.291532124826824,0.241076951545867,0.828467875173176,0.448923048454133
0.39,0.81,0.286532124826824,0.249737205583712,0.823467875173176,0.440262794416288
0.4,0.81,0.281532124826824,0.258397459621556,0.818467875173176,0.431602540378444
0.41,0.81,0.276532124826824,0.267057713659401,0.813467875173176,0.422942286340599
0.42,0.81,0.271532124826824,0.275717967697245,0.808467875173176,0.414282032302755
0.43,0.81,0.266532124826824,0.284378221735089,0.803467875173176,0.405621778264911
0.44,0.81,0.261532124826824,0.293038475772934,0.798467875173176,0.396961524227066
0.45,0.81,0.256532124826824,0.301698729810778,0.793467875173176,0.388301270189222
0.46,0.81,0.251532124826824,0.310358983848622,0.788467875173176,0.379641016151377
0.47,0.81,0.246532124826824,0.319019237886467,0.783467875173176,0.370980762113533
0.48,0.81,0.241532124826824,0.327679491924311,0.778467875173176,0.362320508075689
0.49,0.81,0.236532124826824,0.336339745962156,0.773467875173176,0.353660254037844
0.5,0.81,0.231532124826824,0.345,0.768467875173176,0.345
0.51,0.81,0.226532124826824,0.353660254037844,0.763467875173176,0.336339745962156
0.52,0.81,0.221532124826824,0.362320508075689,0.758467875173176,0.327679491924311
0.53,0.81,0.216532124826824,0.370980762113533,0.753467875173176,0.319019237886467
0.54,0.81,0.211532124826824,0.379641016151378,0.748467875173176,0.310358983848622
0.55,0.81,0.206532124826824,0.388301270189222,0.743467875173176,0.301698729810778
0.56,0.81,0.201532124826824,0.396961524227066,0.738467875173176,0.293038475772934
0.57,0.81,0.196532124826824,0.405621778264911,0.733467875173176,0.284378221735089
0.58,0.81,0.191532124826824,0.414282032302755,0.728467875173176,0.275717967697245
0.59,0.81,0.186532124826824,0.422942286340599,0.723467875173176,0.267057713659401
0.6,0.81,0.181532124826824,0.431602540378444,0.718467875173176,0.258397459621556
0.61,0.81,0.176532124826824,0.440262794416288,0.713467875173176,0.249737205583712
0.62,0.81,0.171532124826824,0.448923048454133,0.708467875173176,0.241076951545867
0.63,0.81,0.166532124826824,0.457583302491977,0.703467875173176,0.232416697508023
0.64,0.81,0.161532124826824,0.466243556529821,0.698467875173176,0.223756443470179
0.65,0.81,0.156532124826824,0.474903810567666,0.693467875173176,0.215096189432334
0.66,0.81,0.151532124826824,0.48356406460551,0.688467875173176,0.20643593539449
0.67,0.81,0.146532124826824,0.492224318643355,0.683467875173176,0.197775681356645
0.68,0.81,0.141532124826824,0.500884572681199,0.678467875173176,0.189115427318801
0.69,0.81,0.136532124826824,0.509544826719043,0.673467875173176,0.180455173280957
0.7,0.81,0.131532124826824,0.518205080756888,0.668467875173176,0.171794919243112
0.71,0.81,0.126532124826824,0.526865334794732,0.663467875173176,0.163134665205268
0.72,0.81,0.121532124826824,0.535525588832577,0.658467875173176,0.154474411167423
0.73,0.81,0.116532124826824,0.544185842870421,0.653467875173176,0.145814157129579
0.74,0.81,0.111532124826824,0.552846096908265,0.648467875173176,0.137153903091735
0.75,0.81,0.106532124826824,0.56150635094611,0.643467875173176,0.12849364905389
0.76,0.81,0.101532124826824,0.570166604983954,0.638467875173176,0.119833395016046
0.77,0.81,0.096532124826824,0.578826859021798,0.633467875173176,0.111173140978202
0.78,0.81,0.091532124826824,0.587487113059643,0.628467875173176,0.102512886940357
0.79,0.81,0.086532124826824,0.596147367097487,0.623467875173176,0.0938526329025127
0.8,0.81,0.081532124826824,0.604807621135332,0.618467875173176,0.0851923788646683
0.81,0.81,0.076532124826824,0.613467875173176,0.613467875173176,0.076532124826824
0.82,0.81,0.071532124826824,0.62212812921102,0.608467875173176,0.0678718707889795
0.83,0.81,0.066532124826824,0.630788383248865,0.603467875173176,0.0592116167511352
0.84,0.81,0.061532124826824,0.639448637286709,0.598467875173176,0.0505513627132909
0.85,0.81,0.056532124826824,0.648108891324553,0.593467875173176,0.0418911086754465
0.86,0.81,0.051532124826824,0.656769145362398,0.588467875173176,0.0332308546376021
0.87,0.81,0.046532124826824,0.665429399400242,0.583467875173176,0.0245706005997577
0.88,0.81,0.041532124826824,0.674089653438087,0.578467875173176,0.0159103465619133
0.89,0.81,0.036532124826824,0.682749907475931,0.573467875173176,0.00725009252406889
0.11,0.82,0.41787187078898,0.00225009252406888,0.97212812921102,0.677749907475931
0.12,0.82,0.41287187078898,0.0109103465619133,0.96712812921102,0.669089653438087
0.13,0.82,0.40787187078898,0.0195706005997577,0.96212812921102,0.660429399400242
0.14,0.82,0.40287187078898,0.0282308546376021,0.95712812921102,0.651769145362398
0.15,0.82,0.39787187078898,0.0368911086754465,0.95212812921102,0.643108891324554
0.16,0.82,0.39287187078898,0.0455513627132909,0.94712812921102,0.634448637286709
0.17,0.82,0.38787187078898,0.0542116167511353,0.94212812921102,0.625788383248865
0.18,0.82,0.38287187078898,0.0628718707889796,0.93712812921102,0.61712812921102
0.19,0.82,0.37787187078898,0.071532124826824,0.93212812921102,0.608467875173176
0.2,0.82,0.37287187078898,0.0801923788646684,0.92712812921102,0.599807621135332
0.21,0.82,0.36787187078898,0.0888526329025127,0.92212812921102,0.591147367097487
0.22,0.82,0.36287187078898,0.0975128869403571,0.91712812921102,0.582487113059643
0.23,0.82,0.35787187078898,0.106173140978202,0.91212812921102,0.573826859021798
0.24,0.82,0.35287187078898,0.114833395016046,0.90712812921102,0.565166604983954
0.25,0.82,0.34787187078898,0.12349364905389,0.90212812921102,0.55650635094611
0.26,0.82,0.34287187078898,0.132153903091735,0.89712812921102,0.547846096908265
0.27,0.82,0.33787187078898,0.140814157129579,0.89212812921102,0.539185842870421
0.28,0.82,0.33287187078898,0.149474411167423,0.88712812921102,0.530525588832576
0.29,0.82,0.32787187078898,0.158134665205268,0.88212812921102,0.521865334794732
0.3,0.82,0.32287187078898,0.166794919243112,0.87712812921102,0.513205080756888
0.31,0.82,0.31787187078898,0.175455173280957,0.87212812921102,0.504544826719043
0.32,0.82,0.31287187078898,0.184115427318801,0.86712812921102,0.495884572681199
0.33,0.82,0.30787187078898,0.192775681356645,0.86212812921102,0.487224318643355
0.34,0.82,0.30287187078898,0.20143593539449,0.85712812921102,0.47856406460551
0.35,0.82,0.29787187078898,0.210096189432334,0.85212812921102,0.469903810567666
0.36,0.82,0.29287187078898,0.218756443470179,0.84712812921102,0.461243556529821
0.37,0.82,0.28787187078898,0.227416697508023,0.84212812921102,0.452583302491977
0.38,0.82,0.28287187078898,0.236076951545867,0.83712812921102,0.443923048454133
0.39,0.82,0.27787187078898,0.244737205583712,0.83212812921102,0.435262794416288
0.4,0.82,0.27287187078898,0.253397459621556,0.82712812921102,0.426602540378444
0.41,0.82,0.26787187078898,0.262057713659401,0.82212812921102,0.417942286340599
0.42,0.82,0.26287187078898,0.270717967697245,0.81712812921102,0.409282032302755
0.43,0.82,0.25787187078898,0.279378221735089,0.81212812921102,0.400621778264911
0.44,0.82,0.25287187078898,0.288038475772934,0.80712812921102,0.391961524227066
0.45,0.82,0.24787187078898,0.296698729810778,0.80212812921102,0.383301270189222
0.46,0.82,0.24287187078898,0.305358983848622,0.79712812921102,0.374641016151377
0.47,0.82,0.23787187078898,0.314019237886467,0.79212812921102,0.365980762113533
0.48,0.82,0.23287187078898,0.322679491924311,0.78712812921102,0.357320508075689
0.49,0.82,0.22787187078898,0.331339745962156,0.78212812921102,0.348660254037844
0.5,0.82,0.22287187078898,0.34,0.77712812921102,0.34
0.51,0.82,0.21787187078898,0.348660254037844,0.77212812921102,0.331339745962156
0.52,0.82,0.21287187078898,0.357320508075689,0.76712812921102,0.322679491924311
0.53,0.82,0.20787187078898,0.365980762113533,0.76212812921102,0.314019237886467
0.54,0.82,0.20287187078898,0.374641016151378,0.75712812921102,0.305358983848622
0.55,0.82,0.19787187078898,0.383301270189222,0.75212812921102,0.296698729810778
0.56,0.82,0.19287187078898,0.391961524227066,0.74712812921102,0.288038475772934
0.57,0.82,0.18787187078898,0.400621778264911,0.74212812921102,0.279378221735089
0.58,0.82,0.18287187078898,0.409282032302755,0.73712812921102,0.270717967697245
0.59,0.82,0.17787187078898,0.417942286340599,0.73212812921102,0.262057713659401
0.6,0.82,0.17287187078898,0.426602540378444,0.72712812921102,0.253397459621556
0.61,0.82,0.16787187078898,0.435262794416288,0.72212812921102,0.244737205583712
0.62,0.82,0.16287187078898,0.443923048454133,0.71712812921102,0.236076951545867
0.63,0.82,0.15787187078898,0.452583302491977,0.71212812921102,0.227416697508023
0.64,0.82,0.15287187078898,0.461243556529821,0.70712812921102,0.218756443470179
0.65,0.82,0.14787187078898,0.469903810567666,0.70212812921102,0.210096189432334
0.66,0.82,0.14287187078898,0.47856406460551,0.69712812921102,0.20143593539449
0.67,0.82,0.13787187078898,0.487224318643355,0.69212812921102,0.192775681356645
0.68,0.82,0.13287187078898,0.495884572681199,0.68712812921102,0.184115427318801
0.69,0.82,0.12787187078898,0.504544826719043,0.68212812921102,0.175455173280957
0.7,0.82,0.12287187078898,0.513205080756888,0.67712812921102,0.166794919243112
0.71,0.82,0.11787187078898,0.521865334794732,0.67212812921102,0.158134665205268
0.72,0.82,0.11287187078898,0.530525588832576,0.66712812921102,0.149474411167423
0.73,0.82,0.10787187078898,0.539185842870421,0.66212812921102,0.140814157129579
0.74,0.82,0.10287187078898,0.547846096908265,0.65712812921102,0.132153903091735
0.75,0.82,0.0978718707889796,0.55650635094611,0.65212812921102,0.12349364905389
0.76,0.82,0.0928718707889796,0.565166604983954,0.64712812921102,0.114833395016046
0.77,0.82,0.0878718707889796,0.573826859021798,0.64212812921102,0.106173140978202
0.78,0.82,0.0828718707889796,0.582487113059643,0.63712812921102,0.0975128869403571
0.79,0.82,0.0778718707889796,0.591147367097487,0.63212812921102,0.0888526329025127
0.8,0.82,0.0728718707889796,0.599807621135332,0.62712812921102,0.0801923788646683
0.81,0.82,0.0678718707889795,0.608467875173176,0.62212812921102,0.071532124826824
0.82,0.82,0.0628718707889795,0.61712812921102,0.61712812921102,0.0628718707889795
0.83,0.82,0.0578718707889795,0.625788383248865,0.61212812921102,0.0542116167511352
0.84,0.82,0.0528718707889796,0.634448637286709,0.60712812921102,0.0455513627132909
0.85,0.82,0.0478718707889796,0.643108891324554,0.60212812921102,0.0368911086754465
0.86,0.82,0.0428718707889796,0.651769145362398,0.59712812921102,0.0282308546376021
0.87,0.82,0.0378718707889796,0.660429399400242,0.59212812921102,0.0195706005997577
0.88,0.82,0.0328718707889796,0.669089653438087,0.58712812921102,0.0109103465619133
0.89,0.82,0.0278718707889796,0.677749907475931,0.58212812921102,0.00225009252406888
0.12,0.83,0.404211616751135,0.0059103465619133,0.975788383248865,0.664089653438087
0.13,0.83,0.399211616751135,0.0145706005997577,0.970788383248865,0.655429399400242
0.14,0.83,0.394211616751135,0.0232308546376021,0.965788383248865,0.646769145362398
0.15,0.83,0.389211616751135,0.0318911086754465,0.960788383248865,0.638108891324553
0.16,0.83,0.384211616751135,0.0405513627132909,0.955788383248865,0.629448637286709
0.17,0.83,0.379211616751135,0.0492116167511353,0.950788383248865,0.620788383248865
0.18,0.83,0.374211616751135,0.0578718707889796,0.945788383248865,0.61212812921102
0.19,0.83,0.369211616751135,0.066532124826824,0.940788383248865,0.603467875173176
0.2,0.83,0.364211616751135,0.0751923788646684,0.935788383248865,0.594807621135331
0.21,0.83,0.359211616751135,0.0838526329025127,0.930788383248865,0.586147367097487
0.22,0.83,0.354211616751135,0.0925128869403571,0.925788383248865,0.577487113059643
0.23,0.83,0.349211616751135,0.101173140978202,0.920788383248865,0.568826859021798
0.24,0.83,0.344211616751135,0.109833395016046,0.915788383248865,0.560166604983954
0.25,0.83,0.339211616751135,0.11849364905389,0.910788383248865,0.55150635094611
0.26,0.83,0.334211616751135,0.127153903091735,0.905788383248865,0.542846096908265
0.27,0.83,0.329211616751135,0.135814157129579,0.900788383248865,0.534185842870421
0.28,0.83,0.324211616751135,0.144474411167423,0.895788383248865,0.525525588832576
0.29,0.83,0.319211616751135,0.153134665205268,0.890788383248865,0.516865334794732
0.3,0.83,0.314211616751135,0.161794919243112,0.885788383248865,0.508205080756888
0.31,0.83,0.309211616751135,0.170455173280957,0.880788383248865,0.499544826719043
0.32,0.83,0.304211616751135,0.179115427318801,0.875788383248865,0.490884572681199
